ER53001,ER53002,ER53017,ER57482,ER58255
3,2706,28,6,4
3,7283,36,3,4
3,7016,25,13,2
3,466,63,6,1
3,1941,54,7,1
3,7216,36,9,2
3,2409,32,6,1
3,2671,62,0,1
3,2213,28,0,4
3,2292,31,0,1
3,1247,38,4,1
3,1521,26,0,1
3,2809,21,6,4
3,8008,65,3,2
3,2632,65,3,2
3,1794,44,1,1
3,2123,42,0,1
3,3819,84,1,2
3,5766,43,2,2
3,4614,52,10,1
3,3035,55,0,2
3,2217,47,0,2
3,959,61,4,1
3,3130,39,2,3
3,8907,46,2,4
3,5899,55,6,4
3,6354,38,2,2
3,1049,66,1,1
3,1900,38,3,1
3,7431,71,2,4
3,8227,44,0,1
3,6656,36,2,1
3,8092,90,99,4
3,5538,62,1,2
3,4147,58,7,2
3,8310,55,10,4
3,7168,38,6,2
3,3973,73,5,1
3,3736,46,5,1
3,2031,84,0,2
3,1980,63,3,2
3,591,60,11,2
3,437,64,6,1
3,642,48,12,3
3,487,85,1,2
3,578,57,0,1
3,989,52,2,4
3,1649,26,2,2
3,5924,21,4,2
3,2101,32,3,4
3,67,32,15,4
3,2272,85,0,1
3,2886,46,1,4
3,2859,39,10,1
3,6792,56,4,1
3,6808,39,3,1
3,3785,85,0,1
3,731,37,0,1
3,7325,36,8,2
3,3269,64,0,1
3,2112,59,0,4
3,2136,35,0,1
3,3859,28,5,3
3,2440,86,4,1
3,2343,61,0,2
3,5053,58,0,1
3,8416,36,4,1
3,1563,33,9,4
3,9040,30,3,1
3,729,21,8,4
3,5746,38,0,1
3,3833,62,1,2
3,9084,30,4,1
3,5312,26,14,2
3,6617,79,2,4
3,3042,54,13,2
3,3890,48,2,2
3,8532,41,0,1
3,6796,61,0,1
3,8852,40,5,4
3,2768,83,0,1
3,8672,50,3,1
3,3218,49,0,2
3,1978,40,7,4
3,4239,84,0,1
3,6841,55,1,1
3,4398,36,0,4
3,7304,20,1,2
3,481,77,2,1
3,6728,49,2,1
3,4744,58,0,2
3,1182,57,2,1
3,3590,32,3,1
3,7383,29,0,4
3,5256,26,3,3
3,8551,61,4,1
3,1083,60,0,2
3,4725,58,6,4
3,5452,37,6,4
3,7157,33,0,2
3,1526,32,2,1
3,5462,31,8,4
3,288,55,13,4
3,4238,30,4,4
3,5378,24,6,4
3,2822,28,1,2
3,2857,33,1,1
3,5559,31,6,4
3,1237,71,0,1
3,3039,46,2,1
3,3392,30,2,1
3,393,40,2,1
3,6268,42,4,3
3,4098,71,0,2
3,789,52,2,1
3,1764,31,0,1
3,2743,28,0,1
3,1564,74,2,2
3,8391,51,0,4
3,4252,46,1,2
3,6377,26,0,4
3,8707,24,4,2
3,5885,59,3,1
3,6667,49,0,4
3,6010,28,6,4
3,6373,33,4,1
3,4954,65,2,4
3,4024,63,5,1
3,7060,29,3,2
3,3770,67,1,1
3,5278,53,0,2
3,5479,32,0,4
3,6502,35,4,4
3,8847,49,1,4
3,7553,70,0,4
3,7308,41,0,2
3,9,77,0,2
3,4384,85,0,4
3,4197,26,0,2
3,3867,49,2,1
3,7118,50,0,1
3,156,78,8,1
3,5859,63,0,2
3,5517,39,0,4
3,8181,61,1,2
3,6710,58,15,1
3,8116,28,9,4
3,7217,35,4,3
3,1014,76,2,2
3,5335,46,9,4
3,1557,39,4,4
3,2192,61,1,3
3,6190,38,4,4
3,3338,51,2,3
3,8385,34,2,4
3,109,60,1,2
3,185,60,0,2
3,80,54,0,2
3,144,53,6,1
3,127,52,5,1
3,1124,51,0,1
3,524,36,4,2
3,300,33,2,2
3,1757,31,0,4
3,6611,26,0,4
3,1144,26,3,1
3,422,27,2,2
3,7499,40,0,1
3,207,29,4,1
3,540,49,0,2
3,8616,30,0,4
3,2313,27,2,2
3,1035,63,3,1
3,3828,39,2,4
3,5917,37,0,1
3,4840,75,2,1
3,2975,78,0,2
3,5692,57,0,2
3,2776,51,0,2
3,5466,30,4,1
3,4196,29,4,2
3,3077,56,1,1
3,5754,30,0,4
3,309,59,2,1
3,5068,51,0,2
3,5532,38,3,1
3,6914,37,2,2
3,2057,36,5,2
3,3886,32,6,1
3,1419,32,10,2
3,7440,31,2,4
3,1864,27,2,2
3,1723,23,14,1
3,6449,23,6,1
3,4160,18,2,4
3,6809,59,6,1
3,674,31,23,3
3,5282,60,0,1
3,5480,39,2,1
3,2741,31,1,4
3,7576,30,4,1
3,4831,32,8,4
3,3989,40,1,1
3,2229,64,4,1
3,1578,59,14,2
3,1441,36,8,2
3,4403,50,0,1
3,2322,38,0,1
3,1877,30,1,1
3,2362,29,2,1
3,1986,64,0,1
3,1626,55,2,1
3,5659,69,2,1
3,268,41,1,1
3,1844,65,0,4
3,4702,43,0,1
3,42,90,12,4
3,50,92,4,2
3,3772,78,0,4
3,2070,65,0,4
3,3198,21,0,4
3,5719,20,0,4
3,1746,52,0,2
3,6989,34,0,4
3,7219,22,12,4
3,1942,26,4,3
3,5044,78,0,2
3,5158,54,0,2
3,7178,50,2,2
3,5647,49,6,4
3,2357,67,0,2
3,2028,47,1,4
3,5529,43,0,2
3,453,47,0,3
3,3213,53,0,1
3,3505,30,0,1
3,5576,25,5,2
3,4162,64,1,1
3,3534,82,0,1
3,3594,33,2,1
3,4721,21,9,3
3,1611,88,8,4
3,1855,45,4,1
3,8168,43,0,4
3,72,70,3,1
3,6262,39,2,1
3,430,56,6,2
3,1908,40,3,2
3,357,36,12,2
3,1853,34,12,4
3,219,29,4,4
3,1174,33,7,4
3,239,61,0,1
3,2634,63,11,1
3,2039,62,0,2
3,2094,60,2,2
3,2105,34,0,4
3,2157,80,2,2
3,3293,27,0,4
3,3049,59,5,1
3,3506,40,4,2
3,4652,43,2,2
3,6066,64,8,1
3,2621,54,1,1
3,4804,25,1,2
3,1264,67,1,2
3,1751,68,5,3
3,2127,64,2,4
3,5381,43,0,2
3,5960,30,0,1
3,6147,22,0,1
3,881,79,0,1
3,8335,49,2,2
3,2531,47,0,4
3,1913,44,0,2
3,7346,29,2,2
3,2060,55,1,4
3,3329,53,0,1
3,4483,28,9,3
3,7922,87,3,2
3,3750,63,11,2
3,3097,29,5,4
3,5649,32,14,1
3,2269,72,0,4
3,6249,73,5,2
3,2944,42,2,3
3,2324,48,0,1
3,5772,67,0,4
3,5052,36,2,4
3,8474,35,0,1
3,5426,74,0,1
3,8380,49,2,1
3,4076,55,10,4
3,7830,25,4,1
3,6398,89,6,2
3,7393,53,0,4
3,6331,51,7,2
3,8614,49,99,4
3,6709,46,20,4
3,8622,28,2,4
3,3236,26,2,4
3,6688,28,8,4
3,6512,27,0,4
3,6696,26,3,4
3,8012,34,0,2
3,8906,24,7,4
3,4401,55,0,3
3,8619,33,7,4
3,8437,81,4,4
3,7049,40,9,2
3,5413,56,0,1
3,4246,66,0,1
3,5655,39,6,2
3,7833,38,6,4
3,349,63,0,2
3,2983,47,4,4
3,1216,28,4,2
3,303,76,1,1
3,2073,55,0,1
3,495,44,0,1
3,6984,82,99,4
3,3361,67,10,1
3,8652,45,0,2
3,7792,51,0,4
3,1323,62,0,1
3,8593,69,99,4
3,392,61,1,4
3,7020,47,0,4
3,1392,60,0,1
3,1656,30,12,1
3,1790,58,7,2
3,1446,58,4,2
3,1430,32,0,2
3,2404,67,6,1
3,2436,32,3,1
3,7371,20,5,4
3,8355,30,2,4
3,686,71,6,2
3,8710,49,3,4
3,2486,25,3,4
3,2432,58,2,1
3,2126,62,0,2
3,6099,43,12,4
3,2488,37,99,4
3,1462,32,0,4
3,8350,29,2,4
3,5389,59,0,4
3,6505,74,0,4
3,6714,53,12,1
3,5249,61,0,4
3,8902,52,0,4
3,2298,53,3,4
3,8603,67,5,4
3,4788,33,19,4
3,8807,89,2,4
3,1530,56,3,2
3,966,26,2,2
3,3264,56,99,4
3,5200,54,0,4
3,5206,53,0,4
3,158,31,0,2
3,3812,26,0,4
3,9099,46,99,4
3,1904,54,0,2
3,4536,49,0,2
3,3026,58,2,1
3,3761,52,0,1
3,3416,73,10,1
3,4289,75,10,1
3,4207,30,2,4
3,8821,39,2,4
3,7657,41,0,4
3,3093,69,0,2
3,9001,52,9,4
3,8396,33,2,2
3,8645,62,1,4
3,8001,33,0,1
3,5302,39,6,1
3,5485,68,0,4
3,8169,32,3,2
3,136,51,1,4
3,990,55,6,2
3,6669,48,0,2
3,6343,24,4,2
3,3231,56,0,4
3,5919,38,7,3
3,5337,57,3,4
3,5850,30,0,4
3,5827,50,0,4
3,5840,29,3,2
3,5710,28,3,2
3,7459,39,2,4
3,5594,55,0,4
3,1383,28,6,4
3,2441,46,0,1
3,149,49,0,1
3,6956,60,3,4
3,7212,73,7,4
3,1623,24,0,2
3,5458,55,4,1
3,7041,72,99,4
3,7842,62,1,4
3,1833,45,2,4
3,8114,47,3,2
3,8170,50,4,4
3,5513,81,0,4
3,9106,43,0,4
3,7240,65,6,4
3,5623,53,6,4
3,7205,29,4,4
3,4561,26,6,4
3,8228,45,8,2
3,6860,60,0,4
3,8966,34,0,2
3,7021,44,7,4
3,6312,39,99,4
3,6990,39,2,4
3,6389,63,99,4
3,6305,70,9,4
3,2046,58,1,1
3,1211,62,1,1
3,3199,26,1,1
3,1628,24,4,2
3,8083,54,0,4
3,5878,46,2,4
3,6890,49,0,4
3,6772,29,0,3
3,8204,27,4,1
3,6194,38,1,4
3,5852,50,0,1
3,7173,50,6,4
3,7271,26,4,4
3,8761,22,0,1
3,7729,51,20,4
3,8776,63,2,4
3,1453,39,0,4
3,3119,42,0,1
3,1380,51,0,2
3,1455,25,3,2
3,7134,43,0,1
3,2672,36,2,3
3,5219,39,0,4
3,6463,52,5,4
3,5193,30,4,3
3,8665,27,3,4
3,1371,53,0,4
3,2104,82,99,4
3,7367,62,99,4
3,7969,55,12,4
3,8995,30,0,4
3,5952,55,2,4
3,5660,48,0,4
3,8029,56,6,4
3,1654,48,0,2
3,8843,53,8,4
3,8911,28,3,4
3,9017,19,11,4
3,3286,31,1,4
3,764,66,6,2
3,6248,78,0,4
3,802,58,0,2
3,469,27,7,2
3,6161,34,8,1
3,1016,89,1,1
3,5593,61,8,4
3,3831,44,1,4
3,8691,50,1,4
3,7315,48,0,4
3,8136,23,4,4
3,7829,49,10,4
3,5079,41,0,4
3,5111,52,0,4
3,8549,47,0,4
3,6165,48,10,4
3,6931,47,0,4
3,7169,21,9,4
3,7131,45,14,4
3,8553,60,10,4
3,6217,40,0,4
3,5625,50,0,4
3,8783,67,99,4
3,5506,34,12,4
3,587,71,0,2
3,1915,61,0,4
3,473,62,0,2
3,132,36,8,1
3,554,31,7,2
3,365,28,7,2
3,8244,72,99,4
3,16,42,0,4
3,6727,72,8,4
3,8218,38,0,4
3,1780,38,0,4
3,7834,36,8,4
3,6712,40,0,4
3,3216,30,0,4
3,7524,32,0,4
3,7344,38,17,4
3,7605,49,0,4
3,6150,48,0,4
3,3429,27,3,4
3,292,24,9,4
3,8290,52,10,4
3,8364,24,0,4
3,8940,28,0,4
3,5031,45,1,1
3,3741,56,7,1
3,6595,60,0,4
3,8554,48,2,4
3,7144,52,0,4
3,6378,35,0,4
3,1073,49,0,2
3,7894,60,0,4
3,2666,57,4,1
3,3797,31,3,4
3,5995,56,15,4
3,1420,33,4,4
3,3477,26,2,4
3,5078,34,0,1
3,3302,52,0,4
3,1705,28,6,1
3,1598,24,4,1
3,6536,63,8,4
3,8896,32,2,4
3,7234,67,0,4
3,7299,48,13,4
3,7022,47,3,4
3,6497,45,7,4
3,8143,47,0,4
3,8294,22,2,4
3,8248,72,4,4
3,8991,53,0,4
3,2573,52,12,1
3,8862,34,4,2
3,5673,49,0,4
3,5247,71,0,4
3,7552,56,12,4
3,5091,65,9,4
3,6379,37,0,4
3,5520,64,0,1
3,6927,26,2,2
3,8205,36,17,4
3,5336,75,0,4
3,8152,40,0,1
3,8389,28,2,1
3,6054,48,10,4
3,7717,55,0,4
3,2879,33,0,1
3,7569,35,0,4
3,7655,44,3,4
3,5578,48,2,4
3,2399,24,8,2
3,3455,30,2,1
3,5585,72,0,4
3,4624,27,0,4
3,5460,63,5,4
3,7704,48,99,4
3,6834,40,1,4
3,5473,52,12,4
3,3268,32,2,4
3,6440,33,4,4
3,6095,60,0,4
3,7395,32,4,4
3,5227,64,10,4
3,4684,29,2,4
3,6216,48,0,4
3,6124,51,2,4
3,7720,31,4,4
3,4766,62,99,4
3,6666,26,15,4
3,6218,43,11,4
3,5752,27,0,4
3,6143,25,2,4
3,2325,37,0,4
3,8066,47,5,4
3,2063,56,99,4
3,30,33,8,1
3,7706,48,99,4
3,7529,43,4,4
3,2006,38,6,1
3,4272,37,0,1
3,6959,51,4,4
3,6699,26,2,3
3,5457,78,5,4
3,5626,49,0,4
3,8786,71,0,4
3,6308,59,1,4
3,7874,29,1,2
3,8944,24,7,2
3,5867,55,7,4
3,5648,49,9,4
3,3148,27,1,4
3,7149,25,9,4
3,6954,28,4,4
3,1680,43,2,2
3,7268,50,12,4
3,5390,24,5,3
3,7095,46,10,4
3,5347,29,99,4
3,7504,49,0,4
3,6902,62,0,4
3,7116,43,2,4
3,7404,53,0,4
3,6317,58,0,4
3,8763,36,0,4
3,8760,28,0,4
3,6510,52,0,4
3,8339,25,4,4
3,7480,43,17,4
3,8233,42,0,4
3,3105,27,0,4
3,6284,49,22,4
3,7064,27,10,4
3,6421,26,4,3
3,6367,29,5,4
3,7556,31,1,4
3,6088,58,6,4
3,3623,34,3,1
3,1981,33,6,4
3,1983,30,0,4
3,8747,28,2,4
3,8748,26,2,2
3,3783,25,2,1
3,2138,29,0,4
3,3635,33,2,1
3,2454,27,9,4
3,7410,55,0,4
3,7749,25,5,2
3,6429,49,0,1
3,7559,44,0,4
3,7578,24,0,4
3,5499,23,8,4
3,5166,22,1,3
3,3529,68,2,4
3,2577,33,2,2
3,7613,33,4,3
3,6567,60,0,4
3,6742,30,0,4
3,5759,46,0,4
3,9052,26,10,4
3,6101,47,0,4
3,8936,26,2,2
3,8694,39,6,3
3,2429,35,1,3
3,4390,40,0,1
3,5514,53,4,4
3,8450,24,0,4
3,5392,25,6,4
3,5314,53,0,4
3,566,26,5,2
3,3239,23,0,1
3,855,30,0,3
3,5876,67,12,4
3,462,36,0,2
3,968,30,5,2
3,8388,35,5,4
3,6458,52,0,4
3,6524,60,8,4
3,8754,23,4,2
3,3702,23,8,1
3,5599,52,0,4
3,206,26,0,1
3,7993,68,7,4
3,5874,41,0,4
3,6047,63,0,4
3,3980,36,1,4
3,567,31,0,2
3,5770,48,0,4
3,6811,55,13,4
3,7992,28,14,2
3,7974,26,0,4
3,8646,46,5,4
3,4438,53,0,2
3,7632,40,7,2
3,3556,29,7,4
3,3200,38,11,4
3,6801,36,7,4
3,7113,45,99,1
3,7774,48,2,2
3,3483,56,0,1
3,4180,54,99,4
3,5184,53,2,2
3,2661,59,8,1
3,8058,31,9,4
3,4859,59,0,4
3,8883,33,99,1
3,4262,52,0,3
3,9009,42,0,4
3,6951,58,18,4
3,7560,34,4,4
3,6600,63,3,4
3,1933,38,0,4
3,4161,29,1,4
3,4266,30,0,1
3,7722,64,0,4
3,2054,54,0,1
3,3266,27,0,2
3,8795,59,0,4
3,5515,50,5,4
3,1803,28,2,3
3,8703,40,0,4
3,8068,87,0,4
3,8931,40,0,4
3,8299,47,0,4
3,8971,77,99,4
3,6280,68,5,4
3,7761,60,6,4
3,6428,81,8,4
3,7526,69,0,4
3,7548,33,3,4
3,7484,82,2,4
3,6211,87,99,4
3,4755,52,0,3
3,6855,23,5,2
3,6754,63,10,4
3,8596,33,4,4
3,7318,33,0,4
3,6154,37,4,4
3,3815,44,0,4
3,8448,58,1,4
3,4338,41,0,4
3,8537,51,4,2
3,2956,57,0,3
3,3619,56,0,1
3,9103,38,1,4
3,6368,50,8,4
3,6339,29,6,4
3,6459,21,2,4
3,7306,69,5,4
3,3795,38,0,1
3,3164,40,0,4
3,4963,37,6,2
3,3146,59,24,2
3,5207,76,0,2
3,5208,43,4,2
3,1805,71,0,1
3,7975,41,2,2
3,4871,35,0,1
3,1200,40,9,1
3,8791,46,0,4
3,8311,47,3,4
3,6219,61,1,4
3,2029,24,2,2
3,6781,47,4,4
3,7343,29,1,3
3,4412,59,12,4
3,458,58,99,4
3,8602,45,0,4
3,6943,46,99,4
3,8647,56,2,4
3,8298,29,16,4
3,8061,54,1,4
3,7232,22,3,1
3,7611,47,4,4
3,8771,34,0,4
3,1095,59,9,2
3,1452,57,11,3
3,2748,59,1,2
3,6238,71,5,4
3,7801,41,8,4
3,8509,78,0,4
3,4886,37,0,1
3,8531,33,11,2
3,7964,75,3,4
3,3584,39,4,2
3,7839,48,0,3
3,8563,52,99,4
3,3297,43,11,1
3,6059,33,18,2
3,7678,19,1,4
3,8988,25,4,1
3,7359,47,4,4
3,6746,43,0,4
3,7013,56,1,4
3,5358,36,10,2
3,7927,41,0,4
3,3937,45,0,1
3,6351,68,4,4
3,8808,44,1,4
3,4313,38,4,1
3,6231,37,2,4
3,9019,46,5,4
3,5810,47,0,4
3,7252,68,2,4
3,6793,60,0,2
3,7160,29,4,2
3,7436,19,0,4
3,8047,29,2,4
3,7124,28,1,4
3,5914,62,0,4
3,2455,34,7,1
3,8998,33,2,4
3,5686,58,0,4
3,7036,30,5,4
3,6506,37,5,4
3,4517,33,13,4
3,5552,58,2,4
3,5824,55,0,4
3,1571,49,3,1
3,7989,54,0,4
3,7035,32,9,4
3,1806,76,0,4
3,6071,33,2,3
3,5317,61,0,4
3,1690,29,4,2
3,3981,26,4,2
3,636,35,0,1
3,7643,81,12,4
3,8757,30,0,4
3,6092,43,12,4
3,5875,72,4,4
3,5246,40,2,4
3,6778,36,0,4
3,8000,41,17,4
3,1313,24,0,4
3,6100,53,0,4
3,2933,27,2,2
3,8889,26,0,3
3,6359,65,2,4
3,7197,45,2,4
3,6583,42,2,4
3,6380,57,0,4
3,7465,27,5,3
3,7496,39,0,1
3,6830,63,12,4
3,7298,31,2,4
3,3011,29,0,1
3,7230,24,0,4
3,7633,35,0,3
3,7614,64,8,4
3,7807,23,4,4
3,7769,35,4,4
3,6545,40,4,4
3,6181,49,2,4
3,6687,49,0,4
3,7292,46,1,4
3,6733,36,0,4
3,3884,36,7,4
3,6622,50,0,4
3,6042,67,0,4
3,6224,38,0,4
3,6451,37,9,4
3,6803,34,99,4
3,6296,30,10,4
3,5844,75,17,4
3,5778,71,1,4
3,7525,56,8,4
3,8957,78,99,4
3,5680,27,2,1
3,8182,49,4,2
3,6593,58,3,4
3,7170,55,0,4
3,6293,50,3,4
3,4902,62,0,2
3,7186,32,2,2
3,6133,57,0,4
3,5981,29,4,4
3,6145,24,4,2
3,7783,51,0,4
3,2842,26,1,2
3,6615,45,8,4
3,6716,52,0,4
3,6618,60,2,4
3,8893,55,0,4
3,8848,35,0,1
3,5946,62,5,4
3,7822,69,0,4
3,7943,34,4,4
3,6826,32,1,3
3,6105,35,2,3
3,5549,45,0,4
3,3212,22,0,1
3,7683,49,10,4
3,9104,36,99,4
3,1472,40,1,1
3,2968,34,2,1
3,7332,64,1,4
3,7479,33,2,4
3,8124,53,4,4
3,6067,69,9,4
3,8702,32,99,1
3,6981,55,0,4
3,3579,30,0,1
3,212,62,0,4
3,4152,32,0,2
3,117,30,2,1
3,7836,36,1,4
3,7819,55,0,4
3,8609,52,0,1
3,7752,35,6,4
3,8869,34,1,2
3,8101,70,0,4
3,7959,23,4,4
3,8451,61,0,4
3,222,33,2,2
3,8423,46,1,4
3,2565,86,0,4
3,2580,25,2,4
3,5561,29,6,2
3,6324,65,0,4
3,1647,29,0,1
3,3350,23,7,4
3,7698,56,99,4
3,4745,25,5,2
3,7841,39,9,1
3,3142,34,0,1
3,3109,40,0,4
3,2487,35,11,4
3,5618,53,8,4
3,5708,28,0,4
3,3598,25,0,4
3,3045,30,2,4
3,5528,71,13,4
3,3159,47,0,1
3,4541,41,0,4
3,2568,39,0,1
3,386,57,99,4
3,5609,56,0,4
3,2872,27,0,4
3,7966,22,1,4
3,5731,62,8,4
3,8096,40,4,4
3,6230,66,10,4
3,6050,48,0,4
3,6897,23,4,4
3,2612,61,0,1
3,253,30,2,2
3,246,44,2,4
3,7309,59,0,4
3,6539,31,0,4
3,4318,66,0,1
3,3837,28,4,2
3,6569,45,1,4
3,8211,49,4,4
3,7162,57,0,4
3,8539,34,0,4
3,8418,59,13,4
3,5566,39,4,1
3,5775,71,99,4
3,8834,67,5,2
3,5558,49,5,4
3,7681,46,0,4
3,6149,41,0,4
3,3283,54,14,2
3,6058,48,1,4
3,5893,51,5,4
3,7503,43,0,4
3,7414,62,0,4
3,7911,63,0,4
3,7677,46,0,4
3,1574,54,0,4
3,2128,35,99,4
3,2107,33,8,3
3,2412,30,4,4
3,3154,36,0,3
3,5955,52,0,4
3,9093,27,0,4
3,5879,46,0,4
3,375,44,5,4
3,2651,42,0,2
3,5551,56,0,4
3,6019,36,0,1
3,5971,29,1,4
3,8221,56,0,4
3,515,56,1,1
3,6777,52,0,4
3,6290,27,0,4
3,8109,32,6,4
3,7718,31,0,4
3,4461,61,1,4
3,7166,52,4,4
3,8929,29,0,4
3,7588,34,6,4
3,6212,35,6,4
3,8063,27,2,4
3,6083,64,0,4
3,1252,32,4,1
3,6444,49,0,4
3,8921,64,0,4
3,7044,62,5,4
3,8739,999,9,4
3,7497,58,5,4
3,7926,32,0,4
3,1575,26,2,4
3,2611,54,2,1
3,7600,52,1,4
3,7945,25,0,1
3,9024,19,1,4
3,8480,44,0,4
3,8160,42,3,4
3,6994,58,12,4
3,8503,26,1,2
3,5423,69,0,4
3,6677,67,0,4
3,7275,22,5,2
3,6680,49,6,4
3,8076,53,0,4
3,3210,31,2,4
3,7324,27,4,4
3,5402,50,4,4
3,7936,22,11,4
3,7713,42,6,4
3,2839,59,1,4
3,8167,40,4,4
3,580,53,0,1
3,875,47,0,2
3,2206,54,0,4
3,8337,27,4,4
3,6049,20,7,2
3,5891,49,5,4
3,2390,47,3,2
3,6797,44,0,2
3,3098,28,8,4
3,6751,30,8,4
3,4491,29,5,4
3,3633,28,6,1
3,8484,27,2,4
3,2670,25,0,4
3,2283,22,4,2
3,6791,63,0,4
3,2258,58,6,4
3,7899,28,7,2
3,8164,66,4,4
3,5197,43,2,4
3,4212,56,0,4
3,1883,53,0,4
3,979,33,7,4
3,1873,31,0,2
3,1580,28,1,4
3,63,53,2,2
3,4420,37,6,2
3,2840,29,5,4
3,3586,43,2,4
3,5651,23,2,4
3,562,46,6,2
3,4762,26,4,4
3,7630,45,1,4
3,5334,40,7,4
3,5167,34,7,2
3,8693,32,0,4
3,7849,21,14,2
3,7741,60,4,4
3,8236,82,6,2
3,2585,47,13,4
3,8446,45,5,2
3,8559,25,3,2
3,6285,54,1,4
3,7056,52,2,2
3,1480,51,0,2
3,3592,50,0,4
3,6405,46,5,4
3,1691,35,0,4
3,4046,33,20,2
3,8281,34,0,4
3,761,32,2,2
3,964,30,16,4
3,1995,28,4,4
3,4442,26,8,2
3,5836,26,7,4
3,1507,24,0,4
3,6827,30,5,4
3,6737,61,6,1
3,6411,35,4,1
3,7432,33,2,4
3,7694,29,2,4
3,6629,28,5,2
3,7214,26,0,2
3,6473,59,1,1
3,6507,36,4,1
3,7185,33,2,3
3,1541,84,99,4
3,106,63,10,1
3,4667,33,4,1
3,1404,24,24,4
3,1238,69,12,4
3,4268,58,0,4
3,6478,57,8,4
3,9055,33,8,4
3,6391,31,6,4
3,1872,27,12,4
3,5001,53,9,4
3,6493,26,3,4
3,3672,39,3,2
3,5915,31,10,4
3,8541,58,4,4
3,1645,57,8,4
3,5008,53,4,2
3,325,47,2,2
3,125,44,2,2
3,7424,28,14,2
3,5468,24,2,4
3,3402,22,6,4
3,351,65,0,2
3,7352,53,0,4
3,7380,33,6,4
3,126,29,4,1
3,4264,27,4,2
3,8016,53,4,2
3,5897,26,2,2
3,630,57,0,2
3,2059,41,0,2
3,3957,40,0,2
3,3187,33,2,4
3,1766,31,0,2
3,593,29,2,2
3,3585,27,2,4
3,3683,22,5,4
3,1785,22,2,2
3,1789,21,0,2
3,7933,20,0,2
3,8028,40,0,1
3,957,27,4,1
3,612,86,15,4
3,348,56,8,4
3,2081,38,7,4
3,2086,37,5,2
3,1491,37,1,4
3,5678,32,2,2
3,244,28,0,2
3,2281,27,11,4
3,778,31,0,1
3,4093,30,0,2
3,5631,56,2,1
3,5258,26,8,4
3,5521,31,7,4
3,5407,34,6,1
3,3840,26,0,3
3,1549,55,0,4
3,4932,30,4,4
3,1281,28,4,1
3,5137,56,0,2
3,2782,51,0,2
3,1218,48,8,1
3,1135,69,11,1
3,4114,42,6,4
3,4704,34,10,4
3,2355,37,13,2
3,1893,29,2,4
3,4718,26,2,1
3,3994,22,0,2
3,5395,19,7,4
3,1613,41,0,4
3,2385,39,0,1
3,4258,38,14,2
3,4481,25,11,4
3,3344,23,8,4
3,3962,46,6,4
3,1009,52,0,2
3,2586,39,8,4
3,8507,30,4,2
3,5982,27,4,2
3,2889,21,0,4
3,5548,21,0,4
3,6022,21,0,4
3,3726,32,6,2
3,1342,64,6,1
3,7815,38,5,4
3,5273,25,9,1
3,257,60,2,1
3,816,36,3,4
3,8317,65,99,4
3,3781,70,0,4
3,7468,45,7,4
3,3926,43,6,4
3,6723,42,3,2
3,6220,40,9,4
3,5077,36,4,2
3,8969,24,6,4
3,8770,24,5,2
3,8743,23,1,4
3,4397,54,19,2
3,4177,50,9,2
3,4071,52,2,1
3,4150,51,0,2
3,4320,35,17,4
3,4435,28,2,4
3,4111,27,0,4
3,4329,25,0,4
3,8238,22,4,4
3,4284,75,5,2
3,4421,54,7,4
3,4368,50,0,2
3,1413,53,3,2
3,1824,30,4,4
3,4985,26,2,4
3,5500,25,4,4
3,186,34,3,4
3,6681,29,6,4
3,1708,55,8,2
3,1856,37,4,4
3,3304,35,2,2
3,2207,25,6,4
3,2654,35,8,1
3,2799,54,0,1
3,2345,28,4,1
3,2484,62,2,2
3,2179,44,4,2
3,1834,34,4,2
3,7628,27,4,4
3,4035,23,4,2
3,248,55,2,2
3,2615,55,0,1
3,4426,54,0,4
3,3027,65,1,1
3,194,29,5,4
3,4232,52,2,1
3,4007,51,0,2
3,3669,64,12,2
3,5598,27,2,4
3,5622,27,0,4
3,6947,41,0,2
3,6987,43,0,4
3,8625,41,3,1
3,707,78,13,2
3,2169,37,4,2
3,2771,32,10,4
3,2228,53,0,2
3,3353,34,7,2
3,85,29,0,2
3,3064,53,0,2
3,5151,45,0,2
3,3458,36,0,2
3,2781,35,0,2
3,7979,27,8,4
3,5742,20,7,4
3,4456,19,0,4
3,2708,59,0,1
3,3516,28,1,2
3,4509,27,3,2
3,316,75,0,2
3,3324,59,3,4
3,4447,49,2,1
3,3204,27,6,2
3,5588,26,12,2
3,5272,23,4,2
3,1630,63,0,2
3,1672,41,0,4
3,1726,38,0,2
3,4410,35,2,4
3,4621,30,1,2
3,3898,26,4,2
3,4903,24,4,4
3,5733,19,2,4
3,3713,38,6,1
3,4008,50,0,4
3,9050,56,99,4
3,8815,39,0,1
3,7848,41,2,4
3,8659,42,5,4
3,6678,64,8,1
3,7492,60,1,4
3,1618,59,4,2
3,3944,46,2,4
3,5024,42,0,4
3,7430,39,1,2
3,4862,25,4,4
3,4912,71,6,4
3,8802,42,1,2
3,8878,44,16,3
3,5667,37,3,2
3,2528,38,0,4
3,3251,45,0,2
3,3036,52,0,2
3,5613,35,3,1
3,7067,61,7,2
3,7403,57,14,2
3,3839,54,4,4
3,3334,46,0,2
3,6523,36,3,4
3,6355,24,2,2
3,5325,19,2,4
3,2938,69,0,4
3,7481,37,0,4
3,4740,22,0,1
3,4632,74,8,4
3,7485,34,8,4
3,5954,58,6,1
3,4480,43,4,2
3,1504,61,8,2
